  N levels =   24          CBMF=    17.870     SST=   11.15 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.157       4.446709     0.048    0.00       1.835
    950.0     4.058       4.271061     0.051    0.00       0.927
    900.0     0.511       3.153702     0.053    0.00       1.490
    850.0    -3.104       2.367956     0.056    0.00       1.402
    800.0    -6.457       1.508096     0.057    0.00       1.515
    750.0    -9.842       0.876365     0.059    0.00       1.589
    700.0   -13.514       0.535449     0.060    0.00       1.647
    650.0   -17.634       0.355878     0.061    0.00       1.691
    600.0   -22.326       0.232080     0.063    0.00       1.706
    550.0   -27.618       0.139539     0.066    0.00       1.727
    500.0   -33.639       0.111190     0.069    0.00       1.800
    450.0   -40.574       0.128255     0.073    0.00       1.925
    400.0   -48.091       0.071239     0.077    0.00       1.983
    350.0   -56.235       0.027444     0.085    0.00       1.915
    300.0   -65.206       0.010863     0.096    0.00       1.793
    250.0   -72.591       0.004407     0.117    0.00       1.515
    200.0   -69.224       0.001000     0.153    0.00       1.154
    150.0   -69.447       0.001000     0.202    0.00       0.619
    100.0   -68.072       0.001000     0.405    0.00       0.119
     80.0   -65.136       0.001000     0.755    0.00      -0.010
     60.0   -58.056       0.001000     2.042    0.00      -0.038
     40.0   -48.554       0.001000     5.238    0.00      -0.062
     30.0   -41.124       0.001000     8.440    0.00      -0.080
     25.0   -26.429       0.001000    10.124    0.00      -0.116
