 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.157                  4.447                  0.763              
   950.000                  4.058                  4.271                  0.942              
   900.000                  0.511                  3.154                  0.800              
   850.000                 -3.104                  2.368                  0.769              
   800.000                 -6.457                  1.508                  0.721              
   750.000                 -9.842                  0.876                  0.666              
   700.000                -13.514                  0.535                  0.622              
   650.000                -17.634                  0.356                  0.589              
   600.000                -22.326                  0.232                  0.562              
   550.000                -27.618                  0.140                  0.547              
   500.000                -33.639                  0.111                  0.552              
   450.000                -40.574                  0.128                  0.585              
   400.000                -48.091                  0.071                  0.625              
   350.000                -56.235                  0.027                  0.651              
   300.000                -65.206                  0.011                  0.668              
   250.000                -72.591                  0.004                  0.708              
   200.000                -69.224                  0.001                  0.544              
   150.000                -69.447                  0.001                  0.474              
   100.000                -68.072                  0.001                  0.282              
    80.000                -65.136                  0.001                  0.030              
    60.000                -58.056                  0.001                  0.006              
    40.000                -48.554                  0.001                  0.002              
    30.000                -41.124                  0.001                  0.001              
    25.000                -26.429                  0.001                  0.000              
