  N levels =   24          CBMF=    21.584     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.965       2.982536     0.048    0.00       0.921
    950.0    -1.132       2.822788     0.051    0.00       1.440
    900.0    -4.919       2.000768     0.053    0.00       1.456
    850.0    -8.478       1.336924     0.056    0.00       1.517
    800.0   -12.134       0.841938     0.057    0.00       1.605
    750.0   -15.905       0.464932     0.059    0.00       1.586
    700.0   -19.944       0.248958     0.060    0.00       1.492
    650.0   -24.418       0.122257     0.061    0.00       1.354
    600.0   -29.289       0.057274     0.063    0.00       1.164
    550.0   -34.657       0.024988     0.066    0.00       0.765
    500.0   -40.695       0.019206     0.069    0.00       0.613
    450.0   -47.358       0.016210     0.073    0.00       0.561
    400.0   -54.671       0.013837     0.077    0.00       0.455
    350.0   -62.755       0.012995     0.085    0.00       0.422
    300.0   -71.339       0.004449     0.096    0.00       0.134
    250.0   -74.972       0.003050     0.117    0.00       0.064
    200.0   -73.602       0.001000     0.153    0.00       0.022
    150.0   -74.157       0.001000     0.202    0.00       0.008
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.004
     60.0   -61.059       0.001000     2.042    0.00      -0.013
     40.0   -50.767       0.001000     5.238    0.00      -0.024
     30.0   -42.494       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.054
