  N levels =   24          CBMF=    12.857     SST=   17.27 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.587       7.361593     0.048    0.00       1.196
    950.0    10.447       7.148407     0.051    0.00       1.245
    900.0     7.523       5.266845     0.053    0.00       1.219
    850.0     4.199       4.002432     0.056    0.00       1.185
    800.0     0.908       2.844007     0.057    0.00       1.280
    750.0    -2.406       1.923821     0.059    0.00       1.418
    700.0    -5.597       1.185597     0.060    0.00       1.528
    650.0    -9.074       0.703435     0.061    0.00       1.496
    600.0   -13.074       0.429676     0.063    0.00       1.357
    550.0   -17.866       0.294454     0.066    0.00       1.162
    500.0   -23.639       0.232524     0.069    0.00       0.985
    450.0   -30.325       0.165017     0.073    0.00       0.909
    400.0   -37.773       0.107331     0.077    0.00       0.867
    350.0   -46.060       0.067435     0.085    0.00       0.722
    300.0   -55.454       0.035624     0.096    0.00       0.579
    250.0   -66.051       0.011543     0.117    0.00       0.229
    200.0   -62.440       0.001000     0.153    0.00      -0.013
    150.0   -64.027       0.001000     0.202    0.00      -0.046
    100.0   -66.034       0.001000     0.405    0.00      -0.036
     80.0   -66.704       0.001000     0.755    0.00      -0.032
     60.0   -65.527       0.001000     2.042    0.00      -0.038
     40.0   -64.956       0.001000     5.238    0.00      -0.041
     30.0   -67.690       0.001000     8.440    0.00      -0.028
     25.0   -77.304       0.001000    10.124    0.00       0.022
