 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.891                  5.570                  0.714              
   950.000                  6.775                  5.378                  0.893              
   900.000                  3.537                  3.893                  0.739              
   850.000                  0.055                  2.867                  0.675              
   800.000                 -3.401                  1.957                  0.597              
   750.000                 -6.542                  1.120                  0.492              
   700.000                -10.056                  0.617                  0.393              
   650.000                -13.988                  0.330                  0.309              
   600.000                -18.470                  0.182                  0.256              
   550.000                -23.602                  0.113                  0.242              
   500.000                -29.491                  0.098                  0.283              
   450.000                -36.264                  0.135                  0.406              
   400.000                -43.853                  0.105                  0.573              
   350.000                -52.114                  0.031                  0.750              
   300.000                -61.431                  0.018                  0.954              
   250.000                -70.878                  0.006                  1.026              
   200.000                -68.963                  0.001                  0.207              
   150.000                -70.520                  0.001                  0.145              
   100.000                -70.459                  0.001                  0.079              
    80.000                -68.330                  0.001                  0.053              
    60.000                -62.003                  0.001                  0.021              
    40.000                -53.627                  0.001                  0.007              
    30.000                -47.749                  0.001                  0.003              
    25.000                -37.768                  0.001                  0.001              
