 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.983                  2.987                  0.621              
   950.000                 -1.115                  2.827                  0.794              
   900.000                 -4.900                  2.008                  0.725              
   850.000                 -8.455                  1.341                  0.627              
   800.000                -12.108                  0.848                  0.518              
   750.000                -15.889                  0.480                  0.379              
   700.000                -19.952                  0.238                  0.265              
   650.000                -24.383                  0.112                  0.197              
   600.000                -29.243                  0.052                  0.161              
   550.000                -34.623                  0.025                  0.123              
   500.000                -40.673                  0.020                  0.161              
   450.000                -47.338                  0.017                  0.259              
   400.000                -54.653                  0.014                  0.466              
   350.000                -62.736                  0.013                  0.980              
   300.000                -71.318                  0.004                  1.000              
   250.000                -74.972                  0.003                  1.000              
   200.000                -73.603                  0.001                  0.207              
   150.000                -74.162                  0.001                  0.172              
   100.000                -72.318                  0.001                  0.090              
    80.000                -68.844                  0.001                  0.046              
    60.000                -61.061                  0.001                  0.013              
    40.000                -50.762                  0.001                  0.003              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.049                  0.001                  0.000              
