 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.793                  5.040                  0.666              
   950.000                  5.685                  4.863                  0.836              
   900.000                  2.249                  3.668                  0.737              
   850.000                 -1.305                  2.770                  0.696              
   800.000                 -4.567                  1.788                  0.575              
   750.000                 -7.845                  1.023                  0.418              
   700.000                -11.360                  0.615                  0.298              
   650.000                -15.437                  0.398                  0.219              
   600.000                -20.089                  0.247                  0.175              
   550.000                -25.369                  0.153                  0.161              
   500.000                -31.474                  0.122                  0.191              
   450.000                -38.311                  0.091                  0.319              
   400.000                -45.718                  0.051                  0.569              
   350.000                -53.941                  0.027                  0.647              
   300.000                -63.178                  0.015                  0.979              
   250.000                -71.864                  0.005                  1.000              
   200.000                -69.255                  0.001                  0.111              
   150.000                -70.496                  0.001                  0.096              
   100.000                -71.272                  0.001                  0.073              
    80.000                -70.766                  0.001                  0.055              
    60.000                -67.601                  0.001                  0.026              
    40.000                -63.409                  0.001                  0.010              
    30.000                -61.796                  0.001                  0.006              
    25.000                -62.133                  0.001                  0.005              
