 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.001                  5.136                  0.675              
   950.000                  5.893                  4.957                  0.847              
   900.000                  2.496                  3.706                  0.734              
   850.000                 -1.032                  2.796                  0.681              
   800.000                 -4.269                  1.816                  0.573              
   750.000                 -7.541                  1.065                  0.424              
   700.000                -11.076                  0.644                  0.305              
   650.000                -15.153                  0.414                  0.225              
   600.000                -19.795                  0.255                  0.181              
   550.000                -25.076                  0.157                  0.171              
   500.000                -31.169                  0.114                  0.208              
   450.000                -38.002                  0.085                  0.331              
   400.000                -45.405                  0.049                  0.591              
   350.000                -53.604                  0.023                  0.699              
   300.000                -62.853                  0.015                  0.962              
   250.000                -71.719                  0.005                  1.000              
   200.000                -68.968                  0.001                  0.114              
   150.000                -70.216                  0.001                  0.094              
   100.000                -71.062                  0.001                  0.072              
    80.000                -70.601                  0.001                  0.055              
    60.000                -67.467                  0.001                  0.027              
    40.000                -63.317                  0.001                  0.010              
    30.000                -61.741                  0.001                  0.006              
    25.000                -62.147                  0.001                  0.005              
