  N levels =   24          CBMF=    13.286     SST=   13.59 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.072       5.756906     0.048    0.00       1.165
    950.0     6.973       5.585315     0.051    0.00       1.145
    900.0     3.830       4.092945     0.053    0.00       1.065
    850.0     0.277       3.158474     0.056    0.00       1.280
    800.0    -3.166       2.270779     0.057    0.00       1.296
    750.0    -6.371       1.509286     0.059    0.00       1.227
    700.0    -9.953       0.981572     0.060    0.00       1.245
    650.0   -13.902       0.610459     0.061    0.00       1.217
    600.0   -18.340       0.366609     0.063    0.00       1.143
    550.0   -23.379       0.218272     0.066    0.00       1.134
    500.0   -29.037       0.128338     0.069    0.00       1.190
    450.0   -35.300       0.070533     0.073    0.00       0.522
    400.0   -42.702       0.027691     0.077    0.00      -0.805
    350.0   -51.340       0.024307     0.085    0.00       0.194
    300.0   -60.905       0.017842     0.096    0.00       1.298
    250.0   -71.475       0.005178     0.117    0.00       0.214
    200.0   -76.409       0.001434     0.153    0.00      -0.075
    150.0   -73.923       0.001000     0.202    0.00       0.002
    100.0   -73.531       0.001000     0.405    0.00       0.001
     80.0   -72.642       0.001000     0.755    0.00      -0.001
     60.0   -68.775       0.001000     2.042    0.00      -0.008
     40.0   -63.295       0.001000     5.238    0.00      -0.019
     30.0   -60.186       0.001000     8.440    0.00      -0.025
     25.0   -57.258       0.001000    10.124    0.00      -0.033
