 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.028                  3.000                  0.635              
   950.000                 -1.070                  2.841                  0.807              
   900.000                 -4.851                  2.018                  0.731              
   850.000                 -8.407                  1.347                  0.645              
   800.000                -12.061                  0.846                  0.534              
   750.000                -15.830                  0.454                  0.395              
   700.000                -19.835                  0.241                  0.280              
   650.000                -24.307                  0.128                  0.211              
   600.000                -29.205                  0.062                  0.173              
   550.000                -34.573                  0.025                  0.145              
   500.000                -40.608                  0.019                  0.183              
   450.000                -47.273                  0.016                  0.305              
   400.000                -54.590                  0.014                  0.520              
   350.000                -62.679                  0.013                  0.908              
   300.000                -71.267                  0.004                  1.010              
   250.000                -74.949                  0.003                  1.001              
   200.000                -73.571                  0.001                  0.182              
   150.000                -74.126                  0.001                  0.146              
   100.000                -72.261                  0.001                  0.079              
    80.000                -68.787                  0.001                  0.041              
    60.000                -61.038                  0.001                  0.012              
    40.000                -50.749                  0.001                  0.002              
    30.000                -42.482                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
