 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.013                  2.996                  0.650              
   950.000                 -1.084                  2.837                  0.825              
   900.000                 -4.865                  2.015                  0.736              
   850.000                 -8.422                  1.346                  0.650              
   800.000                -12.079                  0.845                  0.545              
   750.000                -15.851                  0.448                  0.415              
   700.000                -19.844                  0.235                  0.307              
   650.000                -24.314                  0.130                  0.240              
   600.000                -29.224                  0.063                  0.199              
   550.000                -34.598                  0.026                  0.166              
   500.000                -40.634                  0.020                  0.197              
   450.000                -47.298                  0.017                  0.299              
   400.000                -54.613                  0.014                  0.478              
   350.000                -62.699                  0.013                  0.837              
   300.000                -71.285                  0.004                  0.927              
   250.000                -74.960                  0.003                  0.975              
   200.000                -73.584                  0.001                  0.270              
   150.000                -74.137                  0.001                  0.160              
   100.000                -72.270                  0.001                  0.070              
    80.000                -68.795                  0.001                  0.036              
    60.000                -61.044                  0.001                  0.010              
    40.000                -50.754                  0.001                  0.002              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
