  N levels =   24          CBMF=    16.724     SST=   11.97 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.026       4.784912     0.048    0.00       1.402
    950.0     4.922       4.622218     0.051    0.00       1.587
    900.0     1.479       3.501058     0.053    0.00       1.533
    850.0    -2.139       2.686502     0.056    0.00       1.483
    800.0    -5.511       1.728297     0.057    0.00       1.557
    750.0    -8.875       0.966610     0.059    0.00       1.584
    700.0   -12.609       0.512502     0.060    0.00       1.544
    650.0   -16.756       0.256100     0.061    0.00       1.424
    600.0   -21.392       0.123890     0.063    0.00       1.256
    550.0   -26.589       0.061797     0.066    0.00       1.074
    500.0   -32.438       0.035126     0.069    0.00       0.992
    450.0   -39.014       0.024929     0.073    0.00       1.049
    400.0   -46.379       0.021398     0.077    0.00       1.040
    350.0   -54.603       0.019328     0.085    0.00       0.852
    300.0   -63.876       0.013085     0.096    0.00       0.646
    250.0   -72.272       0.004626     0.117    0.00       0.333
    200.0   -69.623       0.001000     0.153    0.00       0.079
    150.0   -70.678       0.001000     0.202    0.00       0.009
    100.0   -70.312       0.001000     0.405    0.00      -0.019
     80.0   -68.118       0.001000     0.755    0.00      -0.034
     60.0   -61.996       0.001000     2.042    0.00      -0.074
     40.0   -53.829       0.001000     5.238    0.00      -0.129
     30.0   -47.958       0.001000     8.440    0.00      -0.168
     25.0   -37.745       0.001000    10.124    0.00      -0.236
