  N levels =   24          CBMF=    16.784     SST=   11.02 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.046       4.422647     0.048    0.00       1.143
    950.0     3.951       4.261186     0.051    0.00       1.431
    900.0     0.476       3.168129     0.053    0.00       1.402
    850.0    -3.119       2.376783     0.056    0.00       1.450
    800.0    -6.550       1.573872     0.057    0.00       1.572
    750.0   -10.084       0.905635     0.059    0.00       1.573
    700.0   -13.809       0.477192     0.060    0.00       1.458
    650.0   -18.060       0.254147     0.061    0.00       1.292
    600.0   -22.858       0.137629     0.063    0.00       1.104
    550.0   -28.239       0.077885     0.066    0.00       0.922
    500.0   -34.191       0.045720     0.069    0.00       0.860
    450.0   -40.740       0.028043     0.073    0.00       0.870
    400.0   -48.021       0.019012     0.077    0.00       0.790
    350.0   -56.184       0.015552     0.085    0.00       0.583
    300.0   -65.304       0.010548     0.096    0.00       0.418
    250.0   -73.090       0.004085     0.117    0.00       0.159
    200.0   -70.933       0.001000     0.153    0.00       0.047
    150.0   -72.393       0.001000     0.202    0.00      -0.008
    100.0   -72.117       0.001000     0.405    0.00      -0.010
     80.0   -69.817       0.001000     0.755    0.00      -0.033
     60.0   -63.335       0.001000     2.042    0.00      -0.098
     40.0   -54.690       0.001000     5.238    0.00      -0.185
     30.0   -48.413       0.001000     8.440    0.00      -0.247
     25.0   -37.595       0.001000    10.124    0.00      -0.355
