 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 22.315                 13.257                  0.784              
   950.000                 18.107                 13.012                  0.970              
   900.000                 16.176                 10.093                  0.804              
   850.000                 13.500                  8.334                  0.757              
   800.000                 10.895                  6.657                  0.697              
   750.000                  8.211                  5.320                  0.647              
   700.000                  5.089                  4.327                  0.614              
   650.000                  1.560                  3.517                  0.585              
   600.000                 -2.462                  2.711                  0.562              
   550.000                 -6.317                  1.938                  0.542              
   500.000                -10.856                  1.391                  0.518              
   450.000                -16.287                  0.896                  0.502              
   400.000                -22.629                  0.424                  0.435              
   350.000                -30.259                  0.244                  0.347              
   300.000                -39.389                  0.137                  0.398              
   250.000                -50.232                  0.065                  0.684              
   200.000                -63.315                  0.021                  1.175              
   150.000                -70.934                  0.002                  0.666              
   100.000                -69.037                  0.001                  0.072              
    80.000                -66.656                  0.001                  0.050              
    60.000                -59.819                  0.001                  0.023              
    40.000                -49.627                  0.001                  0.008              
    30.000                -41.523                  0.001                  0.004              
    25.000                -26.686                  0.001                  0.001              
