  N levels =   24          CBMF=    21.386     SST=    6.57 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.103       3.019984     0.048    0.00       1.087
    950.0    -0.994       2.861011     0.051    0.00       1.485
    900.0    -4.767       2.035995     0.053    0.00       1.494
    850.0    -8.318       1.357674     0.056    0.00       1.529
    800.0   -11.965       0.852074     0.057    0.00       1.608
    750.0   -15.740       0.456094     0.059    0.00       1.589
    700.0   -19.732       0.238963     0.060    0.00       1.499
    650.0   -24.196       0.132124     0.061    0.00       1.367
    600.0   -29.104       0.065204     0.063    0.00       1.193
    550.0   -34.471       0.025903     0.066    0.00       0.885
    500.0   -40.501       0.019542     0.069    0.00       0.752
    450.0   -47.167       0.016630     0.073    0.00       0.734
    400.0   -54.484       0.014175     0.077    0.00       0.609
    350.0   -62.576       0.013632     0.085    0.00       0.550
    300.0   -71.176       0.004543     0.096    0.00       0.269
    250.0   -74.898       0.003085     0.117    0.00       0.142
    200.0   -73.454       0.001000     0.153    0.00       0.048
    150.0   -73.993       0.001000     0.202    0.00       0.017
    100.0   -72.153       0.001000     0.405    0.00      -0.002
     80.0   -68.714       0.001000     0.755    0.00      -0.009
     60.0   -60.990       0.001000     2.042    0.00      -0.024
     40.0   -50.717       0.001000     5.238    0.00      -0.045
     30.0   -42.462       0.001000     8.440    0.00      -0.061
     25.0   -26.086       0.001000    10.124    0.00      -0.095
