 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.373                  6.784                  0.724              
   950.000                  9.243                  6.574                  0.906              
   900.000                  6.233                  4.823                  0.745              
   850.000                  2.854                  3.701                  0.688              
   800.000                 -0.497                  2.683                  0.618              
   750.000                 -3.461                  1.677                  0.538              
   700.000                 -6.769                  1.018                  0.441              
   650.000                -10.473                  0.607                  0.358              
   600.000                -14.765                  0.377                  0.306              
   550.000                -19.826                  0.268                  0.293              
   500.000                -25.719                  0.220                  0.329              
   450.000                -32.311                  0.131                  0.440              
   400.000                -39.739                  0.097                  0.639              
   350.000                -48.029                  0.051                  0.873              
   300.000                -57.391                  0.023                  1.090              
   250.000                -67.958                  0.009                  1.030              
   200.000                -68.561                  0.001                  0.260              
   150.000                -71.260                  0.001                  0.125              
   100.000                -71.832                  0.001                  0.092              
    80.000                -70.307                  0.001                  0.067              
    60.000                -64.370                  0.001                  0.031              
    40.000                -55.559                  0.001                  0.011              
    30.000                -48.851                  0.001                  0.005              
    25.000                -37.621                  0.001                  0.002              
