  N levels =   24          CBMF=    13.806     SST=   16.18 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.373       6.783595     0.048    0.00       1.488
    950.0     9.243       6.574176     0.051    0.00       1.608
    900.0     6.233       4.823243     0.053    0.00       1.520
    850.0     2.854       3.700874     0.056    0.00       1.417
    800.0    -0.497       2.682809     0.057    0.00       1.463
    750.0    -3.461       1.676614     0.059    0.00       1.517
    700.0    -6.769       1.018331     0.060    0.00       1.538
    650.0   -10.473       0.607222     0.061    0.00       1.470
    600.0   -14.765       0.377464     0.063    0.00       1.317
    550.0   -19.826       0.268079     0.066    0.00       1.135
    500.0   -25.719       0.219606     0.069    0.00       1.014
    450.0   -32.311       0.130691     0.073    0.00       1.059
    400.0   -39.739       0.096708     0.077    0.00       1.105
    350.0   -48.029       0.050991     0.085    0.00       0.992
    300.0   -57.391       0.023026     0.096    0.00       0.781
    250.0   -67.958       0.008869     0.117    0.00       0.484
    200.0   -68.561       0.001000     0.153    0.00       0.154
    150.0   -71.260       0.001000     0.202    0.00      -0.038
    100.0   -71.832       0.001000     0.405    0.00      -0.026
     80.0   -70.307       0.001000     0.755    0.00      -0.057
     60.0   -64.370       0.001000     2.042    0.00      -0.176
     40.0   -55.559       0.001000     5.238    0.00      -0.352
     30.0   -48.851       0.001000     8.440    0.00      -0.486
     25.0   -37.621       0.001000    10.124    0.00      -0.711
