 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.651                  3.346                  0.642              
   950.000                  0.565                  3.169                  0.810              
   900.000                 -3.249                  2.346                  0.743              
   850.000                 -6.753                  1.594                  0.665              
   800.000                -10.312                  1.016                  0.550              
   750.000                -14.009                  0.595                  0.400              
   700.000                -18.016                  0.323                  0.285              
   650.000                -22.398                  0.157                  0.212              
   600.000                -27.211                  0.085                  0.171              
   550.000                -32.560                  0.038                  0.150              
   500.000                -38.557                  0.025                  0.179              
   450.000                -45.306                  0.025                  0.314              
   400.000                -52.680                  0.019                  0.545              
   350.000                -60.776                  0.014                  0.741              
   300.000                -69.708                  0.006                  0.986              
   250.000                -74.268                  0.003                  1.005              
   200.000                -73.055                  0.001                  0.180              
   150.000                -74.091                  0.001                  0.147              
   100.000                -73.151                  0.001                  0.086              
    80.000                -70.566                  0.001                  0.049              
    60.000                -64.121                  0.001                  0.015              
    40.000                -55.470                  0.001                  0.004              
    30.000                -48.985                  0.001                  0.001              
    25.000                -37.492                  0.001                  0.000              
