  N levels =   24          CBMF=    21.412     SST=    6.58 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.120       3.023483     0.048    0.00       1.260
    950.0    -0.977       2.864307     0.051    0.00       1.474
    900.0    -4.749       2.039881     0.053    0.00       1.571
    850.0    -8.294       1.356906     0.056    0.00       1.568
    800.0   -11.928       0.856052     0.057    0.00       1.640
    750.0   -15.717       0.490077     0.059    0.00       1.621
    700.0   -19.775       0.244497     0.060    0.00       1.545
    650.0   -24.203       0.116144     0.061    0.00       1.435
    600.0   -29.059       0.055260     0.063    0.00       1.294
    550.0   -34.430       0.025572     0.066    0.00       1.051
    500.0   -40.472       0.019558     0.069    0.00       0.966
    450.0   -47.138       0.016659     0.073    0.00       0.979
    400.0   -54.455       0.014252     0.077    0.00       0.895
    350.0   -62.546       0.013364     0.085    0.00       0.865
    300.0   -71.155       0.004572     0.096    0.00       0.602
    250.0   -74.883       0.003093     0.117    0.00       0.428
    200.0   -73.411       0.001000     0.153    0.00       0.281
    150.0   -73.928       0.001000     0.202    0.00       0.150
    100.0   -72.122       0.001000     0.405    0.00       0.012
     80.0   -68.682       0.001000     0.755    0.00      -0.007
     60.0   -60.973       0.001000     2.042    0.00      -0.020
     40.0   -50.706       0.001000     5.238    0.00      -0.037
     30.0   -42.456       0.001000     8.440    0.00      -0.051
     25.0   -26.088       0.001000    10.124    0.00      -0.079
