  N levels =   24          CBMF=    21.097     SST=    7.13 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.910       3.157084     0.048    0.00       1.349
    950.0    -0.171       2.986119     0.051    0.00       1.557
    900.0    -4.013       2.185127     0.053    0.00       1.591
    850.0    -7.557       1.481792     0.056    0.00       1.570
    800.0   -11.181       0.936151     0.057    0.00       1.629
    750.0   -14.917       0.506067     0.059    0.00       1.600
    700.0   -18.890       0.268573     0.060    0.00       1.525
    650.0   -23.336       0.132712     0.061    0.00       1.412
    600.0   -28.179       0.063499     0.063    0.00       1.271
    550.0   -33.545       0.029192     0.066    0.00       1.082
    500.0   -39.573       0.021598     0.069    0.00       1.002
    450.0   -46.233       0.018827     0.073    0.00       1.043
    400.0   -53.520       0.015476     0.077    0.00       0.953
    350.0   -61.589       0.014032     0.085    0.00       0.863
    300.0   -70.416       0.005107     0.096    0.00       0.562
    250.0   -74.404       0.003333     0.117    0.00       0.378
    200.0   -72.501       0.001000     0.153    0.00       0.204
    150.0   -72.975       0.001000     0.202    0.00       0.056
    100.0   -71.281       0.001000     0.405    0.00      -0.009
     80.0   -67.994       0.001000     0.755    0.00      -0.013
     60.0   -60.441       0.001000     2.042    0.00      -0.032
     40.0   -50.333       0.001000     5.238    0.00      -0.057
     30.0   -42.246       0.001000     8.440    0.00      -0.077
     25.0   -26.139       0.001000    10.124    0.00      -0.117
