 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.910                  3.157                  0.686              
   950.000                 -0.171                  2.986                  0.860              
   900.000                 -4.013                  2.185                  0.756              
   850.000                 -7.557                  1.482                  0.690              
   800.000                -11.181                  0.936                  0.593              
   750.000                -14.917                  0.506                  0.474              
   700.000                -18.890                  0.269                  0.382              
   650.000                -23.336                  0.133                  0.316              
   600.000                -28.179                  0.063                  0.272              
   550.000                -33.545                  0.029                  0.249              
   500.000                -39.573                  0.022                  0.273              
   450.000                -46.233                  0.019                  0.377              
   400.000                -53.520                  0.015                  0.526              
   350.000                -61.589                  0.014                  0.667              
   300.000                -70.416                  0.005                  0.810              
   250.000                -74.404                  0.003                  0.911              
   200.000                -72.501                  0.001                  0.356              
   150.000                -72.975                  0.001                  0.213              
   100.000                -71.281                  0.001                  0.061              
    80.000                -67.994                  0.001                  0.029              
    60.000                -60.441                  0.001                  0.009              
    40.000                -50.333                  0.001                  0.002              
    30.000                -42.246                  0.001                  0.001              
    25.000                -26.139                  0.001                  0.000              
