  N levels =   24          CBMF=    16.881     SST=   12.32 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.407       4.930499     0.048    0.00       1.247
    950.0     5.303       4.754039     0.051    0.00       1.510
    900.0     1.858       3.584301     0.053    0.00       1.445
    850.0    -1.720       2.727284     0.056    0.00       1.442
    800.0    -5.005       1.764509     0.057    0.00       1.526
    750.0    -8.293       1.065577     0.059    0.00       1.523
    700.0   -11.870       0.636623     0.060    0.00       1.410
    650.0   -15.861       0.414086     0.061    0.00       1.248
    600.0   -20.466       0.285038     0.063    0.00       1.077
    550.0   -25.750       0.185292     0.066    0.00       0.942
    500.0   -31.826       0.144672     0.069    0.00       0.942
    450.0   -38.737       0.117156     0.073    0.00       0.949
    400.0   -46.208       0.067140     0.077    0.00       0.888
    350.0   -54.441       0.036934     0.085    0.00       0.686
    300.0   -63.655       0.013709     0.096    0.00       0.527
    250.0   -71.882       0.004910     0.117    0.00       0.312
    200.0   -70.224       0.001000     0.153    0.00       0.080
    150.0   -72.602       0.001000     0.202    0.00      -0.011
    100.0   -72.524       0.001000     0.405    0.00      -0.012
     80.0   -70.452       0.001000     0.755    0.00      -0.054
     60.0   -63.517       0.001000     2.042    0.00      -0.193
     40.0   -52.861       0.001000     5.238    0.00      -0.406
     30.0   -43.733       0.001000     8.440    0.00      -0.588
     25.0   -26.187       0.001000    10.124    0.00      -0.939
