  N levels =   24          CBMF=    14.242     SST=   15.04 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.261       6.129648     0.048    0.00       1.101
    950.0     8.136       5.935085     0.051    0.00       1.274
    900.0     4.959       4.371480     0.053    0.00       1.272
    850.0     1.491       3.260807     0.056    0.00       1.313
    800.0    -1.951       2.262450     0.057    0.00       1.495
    750.0    -5.019       1.296712     0.059    0.00       1.615
    700.0    -8.404       0.706210     0.060    0.00       1.578
    650.0   -12.179       0.370969     0.061    0.00       1.406
    600.0   -16.528       0.202405     0.063    0.00       1.140
    550.0   -21.614       0.129795     0.066    0.00       0.894
    500.0   -27.518       0.104884     0.069    0.00       0.752
    450.0   -34.242       0.098594     0.073    0.00       0.808
    400.0   -41.733       0.093951     0.077    0.00       0.831
    350.0   -50.055       0.063150     0.085    0.00       0.674
    300.0   -59.396       0.023240     0.096    0.00       0.512
    250.0   -69.546       0.006962     0.117    0.00       0.057
    200.0   -65.889       0.001000     0.153    0.00       0.004
    150.0   -67.133       0.001000     0.202    0.00      -0.009
    100.0   -68.507       0.001000     0.405    0.00      -0.007
     80.0   -68.690       0.001000     0.755    0.00      -0.007
     60.0   -66.799       0.001000     2.042    0.00      -0.010
     40.0   -64.852       0.001000     5.238    0.00      -0.013
     30.0   -65.790       0.001000     8.440    0.00      -0.011
     25.0   -71.601       0.001000    10.124    0.00      -0.003
