 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.261                  6.130                  0.683              
   950.000                  8.136                  5.935                  0.856              
   900.000                  4.959                  4.371                  0.730              
   850.000                  1.491                  3.261                  0.662              
   800.000                 -1.951                  2.262                  0.572              
   750.000                 -5.019                  1.297                  0.418              
   700.000                 -8.404                  0.706                  0.295              
   650.000                -12.179                  0.371                  0.208              
   600.000                -16.528                  0.202                  0.159              
   550.000                -21.614                  0.130                  0.147              
   500.000                -27.518                  0.105                  0.183              
   450.000                -34.242                  0.099                  0.296              
   400.000                -41.733                  0.094                  0.565              
   350.000                -50.055                  0.063                  0.851              
   300.000                -59.396                  0.023                  0.876              
   250.000                -69.546                  0.007                  0.999              
   200.000                -65.889                  0.001                  0.077              
   150.000                -67.133                  0.001                  0.064              
   100.000                -68.507                  0.001                  0.052              
    80.000                -68.690                  0.001                  0.043              
    60.000                -66.799                  0.001                  0.024              
    40.000                -64.852                  0.001                  0.012              
    30.000                -65.790                  0.001                  0.010              
    25.000                -71.601                  0.001                  0.019              
