 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 16.006                  8.324                  0.749              
   950.000                 11.853                  8.107                  0.933              
   900.000                  9.180                  6.003                  0.763              
   850.000                  6.002                  4.704                  0.704              
   800.000                  2.765                  3.621                  0.637              
   750.000                 -0.666                  2.588                  0.569              
   700.000                 -3.690                  1.626                  0.508              
   650.000                 -7.089                  1.003                  0.437              
   600.000                -11.006                  0.627                  0.365              
   550.000                -15.680                  0.423                  0.325              
   500.000                -21.234                  0.295                  0.337              
   450.000                -27.595                  0.181                  0.419              
   400.000                -34.838                  0.116                  0.528              
   350.000                -43.155                  0.092                  0.683              
   300.000                -52.653                  0.058                  0.935              
   250.000                -63.491                  0.016                  1.089              
   200.000                -69.382                  0.002                  0.431              
   150.000                -70.145                  0.001                  0.184              
   100.000                -70.878                  0.001                  0.085              
    80.000                -69.566                  0.001                  0.063              
    60.000                -63.620                  0.001                  0.029              
    40.000                -54.900                  0.001                  0.010              
    30.000                -48.397                  0.001                  0.005              
    25.000                -37.724                  0.001                  0.002              
