 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.379                  5.366                  0.708              
   950.000                  6.270                  5.184                  0.886              
   900.000                  2.977                  3.847                  0.736              
   850.000                 -0.537                  2.960                  0.673              
   800.000                 -3.769                  2.000                  0.593              
   750.000                 -7.075                  1.194                  0.481              
   700.000                -10.545                  0.674                  0.378              
   650.000                -14.584                  0.401                  0.296              
   600.000                -19.231                  0.239                  0.247              
   550.000                -24.549                  0.147                  0.238              
   500.000                -30.572                  0.093                  0.285              
   450.000                -37.234                  0.058                  0.416              
   400.000                -44.571                  0.035                  0.591              
   350.000                -52.799                  0.021                  0.777              
   300.000                -62.120                  0.017                  0.989              
   250.000                -71.271                  0.005                  1.019              
   200.000                -69.182                  0.001                  0.191              
   150.000                -70.815                  0.001                  0.149              
   100.000                -70.736                  0.001                  0.082              
    80.000                -68.558                  0.001                  0.055              
    60.000                -62.206                  0.001                  0.022              
    40.000                -53.789                  0.001                  0.007              
    30.000                -47.848                  0.001                  0.003              
    25.000                -37.742                  0.001                  0.001              
