  N levels =   24          CBMF=    21.549     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.989       2.989999     0.048    0.00       0.928
    950.0    -1.108       2.830364     0.051    0.00       1.434
    900.0    -4.892       2.008566     0.053    0.00       1.451
    850.0    -8.450       1.343072     0.056    0.00       1.515
    800.0   -12.109       0.844702     0.057    0.00       1.609
    750.0   -15.881       0.450901     0.059    0.00       1.592
    700.0   -19.885       0.236751     0.060    0.00       1.492
    650.0   -24.353       0.126943     0.061    0.00       1.350
    600.0   -29.254       0.061946     0.063    0.00       1.151
    550.0   -34.631       0.025311     0.066    0.00       0.765
    500.0   -40.668       0.019630     0.069    0.00       0.613
    450.0   -47.332       0.016637     0.073    0.00       0.565
    400.0   -54.645       0.014245     0.077    0.00       0.455
    350.0   -62.727       0.013078     0.085    0.00       0.419
    300.0   -71.310       0.004451     0.096    0.00       0.134
    250.0   -74.966       0.003053     0.117    0.00       0.052
    200.0   -73.593       0.001000     0.153    0.00       0.022
    150.0   -74.148       0.001000     0.202    0.00       0.004
    100.0   -72.279       0.001000     0.405    0.00      -0.001
     80.0   -68.804       0.001000     0.755    0.00      -0.006
     60.0   -61.052       0.001000     2.042    0.00      -0.017
     40.0   -50.760       0.001000     5.238    0.00      -0.031
     30.0   -42.489       0.001000     8.440    0.00      -0.043
     25.0   -26.079       0.001000    10.124    0.00      -0.068
