  N levels =   24          CBMF=    20.188     SST=    8.40 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.313       3.556449     0.048    0.00       1.211
    950.0     1.227       3.375543     0.051    0.00       1.498
    900.0    -2.526       2.525742     0.053    0.00       1.487
    850.0    -5.991       1.728466     0.056    0.00       1.516
    800.0    -9.490       1.110068     0.057    0.00       1.614
    750.0   -13.113       0.657599     0.059    0.00       1.602
    700.0   -17.047       0.384288     0.060    0.00       1.498
    650.0   -21.430       0.229459     0.061    0.00       1.348
    600.0   -26.272       0.133254     0.063    0.00       1.151
    550.0   -31.635       0.070419     0.066    0.00       0.951
    500.0   -37.659       0.054046     0.069    0.00       0.852
    450.0   -44.454       0.053107     0.073    0.00       0.860
    400.0   -51.850       0.035122     0.077    0.00       0.741
    350.0   -59.981       0.018266     0.085    0.00       0.620
    300.0   -68.705       0.006576     0.096    0.00       0.380
    250.0   -73.918       0.003594     0.117    0.00       0.134
    200.0   -71.651       0.001000     0.153    0.00       0.057
    150.0   -72.171       0.001000     0.202    0.00      -0.005
    100.0   -70.671       0.001000     0.405    0.00      -0.012
     80.0   -67.457       0.001000     0.755    0.00      -0.029
     60.0   -59.915       0.001000     2.042    0.00      -0.066
     40.0   -49.905       0.001000     5.238    0.00      -0.116
     30.0   -41.947       0.001000     8.440    0.00      -0.156
     25.0   -26.212       0.001000    10.124    0.00      -0.235
