 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.091                  3.015                  0.653              
   950.000                 -1.007                  2.856                  0.825              
   900.000                 -4.780                  2.034                  0.738              
   850.000                 -8.325                  1.357                  0.656              
   800.000                -11.970                  0.862                  0.550              
   750.000                -15.773                  0.487                  0.417              
   700.000                -19.825                  0.231                  0.309              
   650.000                -24.220                  0.107                  0.239              
   600.000                -29.073                  0.060                  0.196              
   550.000                -34.472                  0.025                  0.166              
   500.000                -40.511                  0.019                  0.198              
   450.000                -47.178                  0.017                  0.313              
   400.000                -54.495                  0.014                  0.504              
   350.000                -62.586                  0.013                  0.823              
   300.000                -71.191                  0.005                  0.953              
   250.000                -74.905                  0.003                  1.028              
   200.000                -73.468                  0.001                  0.241              
   150.000                -74.013                  0.001                  0.133              
   100.000                -72.168                  0.001                  0.068              
    80.000                -68.729                  0.001                  0.036              
    60.000                -60.998                  0.001                  0.010              
    40.000                -50.721                  0.001                  0.002              
    30.000                -42.465                  0.001                  0.001              
    25.000                -26.085                  0.001                  0.000              
