  N levels =   24          CBMF=    21.436     SST=    6.56 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.091       3.015238     0.048    0.00       1.072
    950.0    -1.007       2.856037     0.051    0.00       1.480
    900.0    -4.780       2.034225     0.053    0.00       1.488
    850.0    -8.325       1.357364     0.056    0.00       1.527
    800.0   -11.970       0.862452     0.057    0.00       1.609
    750.0   -15.773       0.487300     0.059    0.00       1.590
    700.0   -19.825       0.231490     0.060    0.00       1.499
    650.0   -24.220       0.106545     0.061    0.00       1.365
    600.0   -29.073       0.059738     0.063    0.00       1.188
    550.0   -34.472       0.025408     0.066    0.00       0.870
    500.0   -40.511       0.019450     0.069    0.00       0.734
    450.0   -47.178       0.016553     0.073    0.00       0.715
    400.0   -54.495       0.014172     0.077    0.00       0.594
    350.0   -62.586       0.013281     0.085    0.00       0.532
    300.0   -71.191       0.004547     0.096    0.00       0.255
    250.0   -74.905       0.003082     0.117    0.00       0.132
    200.0   -73.468       0.001000     0.153    0.00       0.041
    150.0   -74.013       0.001000     0.202    0.00       0.016
    100.0   -72.168       0.001000     0.405    0.00      -0.002
     80.0   -68.729       0.001000     0.755    0.00      -0.009
     60.0   -60.998       0.001000     2.042    0.00      -0.024
     40.0   -50.721       0.001000     5.238    0.00      -0.045
     30.0   -42.465       0.001000     8.440    0.00      -0.061
     25.0   -26.085       0.001000    10.124    0.00      -0.095
