 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.319                  5.805                  0.745              
   950.000                  7.202                  5.606                  0.927              
   900.000                  4.046                  4.031                  0.765              
   850.000                  0.626                  2.974                  0.706              
   800.000                 -2.764                  2.049                  0.632              
   750.000                 -5.837                  1.196                  0.549              
   700.000                 -9.298                  0.683                  0.479              
   650.000                -13.201                  0.390                  0.422              
   600.000                -17.712                  0.242                  0.378              
   550.000                -22.953                  0.178                  0.357              
   500.000                -28.967                  0.156                  0.370              
   450.000                -35.702                  0.144                  0.428              
   400.000                -43.110                  0.089                  0.460              
   350.000                -51.379                  0.052                  0.544              
   300.000                -60.681                  0.020                  0.631              
   250.000                -70.400                  0.006                  0.875              
   200.000                -68.689                  0.001                  0.652              
   150.000                -68.799                  0.001                  0.208              
   100.000                -67.358                  0.001                  0.052              
    80.000                -64.439                  0.001                  0.032              
    60.000                -57.221                  0.001                  0.012              
    40.000                -47.722                  0.001                  0.004              
    30.000                -40.524                  0.001                  0.002              
    25.000                -26.577                  0.001                  0.000              
