  N levels =   24          CBMF=    19.757     SST=    8.27 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.185       3.518557     0.048    0.00       1.187
    950.0     1.101       3.339483     0.051    0.00       1.483
    900.0    -2.630       2.493057     0.053    0.00       1.476
    850.0    -6.078       1.698710     0.056    0.00       1.514
    800.0    -9.594       1.104566     0.057    0.00       1.615
    750.0   -13.280       0.679066     0.059    0.00       1.600
    700.0   -17.283       0.400562     0.060    0.00       1.494
    650.0   -21.679       0.210670     0.061    0.00       1.338
    600.0   -26.481       0.105617     0.063    0.00       1.138
    550.0   -31.852       0.058169     0.066    0.00       0.935
    500.0   -37.941       0.044097     0.069    0.00       0.834
    450.0   -44.679       0.036405     0.073    0.00       0.839
    400.0   -52.003       0.023203     0.077    0.00       0.721
    350.0   -60.073       0.016477     0.085    0.00       0.596
    300.0   -68.886       0.006367     0.096    0.00       0.357
    250.0   -73.960       0.003570     0.117    0.00       0.119
    200.0   -71.778       0.001000     0.153    0.00       0.053
    150.0   -72.316       0.001000     0.202    0.00      -0.004
    100.0   -70.803       0.001000     0.405    0.00      -0.012
     80.0   -67.556       0.001000     0.755    0.00      -0.028
     60.0   -59.992       0.001000     2.042    0.00      -0.066
     40.0   -49.957       0.001000     5.238    0.00      -0.116
     30.0   -41.983       0.001000     8.440    0.00      -0.156
     25.0   -26.204       0.001000    10.124    0.00      -0.235
