  N levels =   24          CBMF=    21.269     SST=    6.65 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.195       3.044834     0.048    0.00       1.023
    950.0    -0.902       2.886228     0.051    0.00       1.447
    900.0    -4.664       2.060335     0.053    0.00       1.459
    850.0    -8.205       1.372016     0.056    0.00       1.520
    800.0   -11.844       0.864836     0.057    0.00       1.618
    750.0   -15.639       0.460516     0.059    0.00       1.599
    700.0   -19.618       0.231387     0.060    0.00       1.496
    650.0   -24.053       0.125503     0.061    0.00       1.345
    600.0   -28.953       0.068375     0.063    0.00       1.153
    550.0   -34.343       0.026488     0.066    0.00       0.830
    500.0   -40.374       0.020132     0.069    0.00       0.684
    450.0   -47.042       0.017274     0.073    0.00       0.659
    400.0   -54.360       0.014744     0.077    0.00       0.531
    350.0   -62.454       0.013869     0.085    0.00       0.478
    300.0   -71.060       0.004637     0.096    0.00       0.202
    250.0   -74.839       0.003114     0.117    0.00       0.069
    200.0   -73.301       0.001000     0.153    0.00       0.033
    150.0   -73.819       0.001000     0.202    0.00       0.002
    100.0   -72.026       0.001000     0.405    0.00      -0.003
     80.0   -68.620       0.001000     0.755    0.00      -0.011
     60.0   -60.913       0.001000     2.042    0.00      -0.031
     40.0   -50.672       0.001000     5.238    0.00      -0.056
     30.0   -42.436       0.001000     8.440    0.00      -0.077
     25.0   -26.092       0.001000    10.124    0.00      -0.118
