 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.991                  2.989                  0.622              
   950.000                 -1.107                  2.829                  0.794              
   900.000                 -4.892                  2.008                  0.727              
   850.000                 -8.448                  1.341                  0.629              
   800.000                -12.101                  0.846                  0.520              
   750.000                -15.875                  0.473                  0.381              
   700.000                -19.925                  0.243                  0.268              
   650.000                -24.378                  0.118                  0.200              
   600.000                -29.245                  0.055                  0.165              
   550.000                -34.620                  0.025                  0.128              
   500.000                -40.665                  0.020                  0.166              
   450.000                -47.330                  0.017                  0.267              
   400.000                -54.644                  0.014                  0.475              
   350.000                -62.726                  0.013                  0.976              
   300.000                -71.309                  0.004                  0.999              
   250.000                -74.969                  0.003                  1.000              
   200.000                -73.600                  0.001                  0.206              
   150.000                -74.159                  0.001                  0.172              
   100.000                -72.318                  0.001                  0.091              
    80.000                -68.844                  0.001                  0.046              
    60.000                -61.059                  0.001                  0.013              
    40.000                -50.760                  0.001                  0.003              
    30.000                -42.484                  0.001                  0.001              
    25.000                -26.049                  0.001                  0.000              
