  N levels =   24          CBMF=    20.716     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.631       3.350566     0.048    0.00       0.950
    950.0     0.546       3.176832     0.051    0.00       1.358
    900.0    -3.268       2.371108     0.053    0.00       1.395
    850.0    -6.797       1.625386     0.056    0.00       1.506
    800.0   -10.395       1.030725     0.057    0.00       1.642
    750.0   -14.100       0.539078     0.059    0.00       1.610
    700.0   -18.024       0.261765     0.060    0.00       1.504
    650.0   -22.404       0.120911     0.061    0.00       1.331
    600.0   -27.210       0.062819     0.063    0.00       1.124
    550.0   -32.629       0.029779     0.066    0.00       0.803
    500.0   -38.682       0.021565     0.069    0.00       0.620
    450.0   -45.343       0.018062     0.073    0.00       0.608
    400.0   -52.617       0.013117     0.077    0.00       0.458
    350.0   -60.703       0.010714     0.085    0.00       0.409
    300.0   -69.709       0.005738     0.096    0.00       0.132
    250.0   -74.289       0.003392     0.117    0.00       0.023
    200.0   -73.103       0.001000     0.153    0.00       0.013
    150.0   -74.135       0.001000     0.202    0.00       0.001
    100.0   -73.183       0.001000     0.405    0.00       0.000
     80.0   -70.590       0.001000     0.755    0.00      -0.003
     60.0   -64.140       0.001000     2.042    0.00      -0.011
     40.0   -55.484       0.001000     5.238    0.00      -0.022
     30.0   -48.993       0.001000     8.440    0.00      -0.030
     25.0   -37.490       0.001000    10.124    0.00      -0.046
