 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.064                  3.009                  0.628              
   950.000                 -1.034                  2.850                  0.799              
   900.000                 -4.811                  2.025                  0.733              
   850.000                 -8.363                  1.349                  0.646              
   800.000                -12.007                  0.847                  0.532              
   750.000                -15.782                  0.466                  0.392              
   700.000                -19.802                  0.248                  0.279              
   650.000                -24.275                  0.127                  0.212              
   600.000                -29.159                  0.060                  0.178              
   550.000                -34.527                  0.026                  0.149              
   500.000                -40.565                  0.020                  0.188              
   450.000                -47.229                  0.017                  0.313              
   400.000                -54.543                  0.014                  0.542              
   350.000                -62.626                  0.013                  0.929              
   300.000                -71.224                  0.005                  1.003              
   250.000                -74.935                  0.003                  1.000              
   200.000                -73.554                  0.001                  0.197              
   150.000                -74.109                  0.001                  0.160              
   100.000                -72.246                  0.001                  0.087              
    80.000                -68.774                  0.001                  0.045              
    60.000                -61.026                  0.001                  0.013              
    40.000                -50.739                  0.001                  0.003              
    30.000                -42.476                  0.001                  0.001              
    25.000                -26.083                  0.001                  0.000              
