  N levels =   24          CBMF=    20.945     SST=    7.92 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.774       3.405921     0.048    0.00       1.349
    950.0     0.688       3.231252     0.051    0.00       1.573
    900.0    -3.131       2.412343     0.053    0.00       1.571
    850.0    -6.686       1.677453     0.056    0.00       1.550
    800.0   -10.283       1.063023     0.057    0.00       1.607
    750.0   -13.939       0.530289     0.059    0.00       1.586
    700.0   -17.771       0.266528     0.060    0.00       1.506
    650.0   -22.156       0.143449     0.061    0.00       1.389
    600.0   -26.988       0.079848     0.063    0.00       1.235
    550.0   -32.334       0.031009     0.066    0.00       1.069
    500.0   -38.299       0.020580     0.069    0.00       0.999
    450.0   -44.947       0.021536     0.073    0.00       1.035
    400.0   -52.313       0.023869     0.077    0.00       0.927
    350.0   -60.549       0.017776     0.085    0.00       0.791
    300.0   -69.442       0.005895     0.096    0.00       0.529
    250.0   -74.009       0.003543     0.117    0.00       0.299
    200.0   -71.798       0.001000     0.153    0.00       0.117
    150.0   -72.219       0.001000     0.202    0.00       0.030
    100.0   -70.635       0.001000     0.405    0.00      -0.008
     80.0   -67.444       0.001000     0.755    0.00      -0.019
     60.0   -59.963       0.001000     2.042    0.00      -0.044
     40.0   -50.001       0.001000     5.238    0.00      -0.077
     30.0   -42.020       0.001000     8.440    0.00      -0.104
     25.0   -26.195       0.001000    10.124    0.00      -0.156
