  N levels =   24          CBMF=    21.000     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.611       3.335293     0.048    0.00       0.936
    950.0     0.524       3.158857     0.051    0.00       1.352
    900.0    -3.304       2.337322     0.053    0.00       1.391
    850.0    -6.822       1.591646     0.056    0.00       1.506
    800.0   -10.383       1.006077     0.057    0.00       1.643
    750.0   -14.055       0.570787     0.059    0.00       1.609
    700.0   -18.028       0.320507     0.060    0.00       1.502
    650.0   -22.438       0.166656     0.061    0.00       1.328
    600.0   -27.275       0.088285     0.063    0.00       1.122
    550.0   -32.619       0.040012     0.066    0.00       0.794
    500.0   -38.583       0.024957     0.069    0.00       0.610
    450.0   -45.318       0.025408     0.073    0.00       0.595
    400.0   -52.727       0.021316     0.077    0.00       0.445
    350.0   -60.854       0.015053     0.085    0.00       0.394
    300.0   -69.746       0.005631     0.096    0.00       0.117
    250.0   -74.292       0.003391     0.117    0.00       0.019
    200.0   -73.105       0.001000     0.153    0.00       0.010
    150.0   -74.138       0.001000     0.202    0.00       0.001
    100.0   -73.186       0.001000     0.405    0.00       0.000
     80.0   -70.592       0.001000     0.755    0.00      -0.003
     60.0   -64.142       0.001000     2.042    0.00      -0.011
     40.0   -55.485       0.001000     5.238    0.00      -0.022
     30.0   -48.994       0.001000     8.440    0.00      -0.030
     25.0   -37.490       0.001000    10.124    0.00      -0.046
