 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.055                  3.479                  0.637              
   950.000                  0.968                  3.303                  0.805              
   900.000                 -2.835                  2.484                  0.748              
   850.000                 -6.373                  1.716                  0.673              
   800.000                 -9.964                  1.081                  0.553              
   750.000                -13.619                  0.539                  0.401              
   700.000                -17.444                  0.264                  0.285              
   650.000                -21.840                  0.130                  0.218              
   600.000                -26.663                  0.057                  0.184              
   550.000                -32.032                  0.027                  0.173              
   500.000                -38.056                  0.019                  0.213              
   450.000                -44.699                  0.017                  0.377              
   400.000                -51.999                  0.013                  0.655              
   350.000                -60.106                  0.011                  0.777              
   300.000                -69.175                  0.006                  1.006              
   250.000                -74.093                  0.003                  0.999              
   200.000                -72.812                  0.001                  0.177              
   150.000                -73.837                  0.001                  0.152              
   100.000                -72.934                  0.001                  0.093              
    80.000                -70.378                  0.001                  0.054              
    60.000                -63.958                  0.001                  0.018              
    40.000                -55.345                  0.001                  0.004              
    30.000                -48.905                  0.001                  0.002              
    25.000                -37.512                  0.001                  0.000              
