  N levels =   24          CBMF=    12.452     SST=   18.61 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    15.830       8.257295     0.048    0.00       1.915
    950.0    11.680       8.035319     0.051    0.00       1.706
    900.0     8.992       5.946664     0.053    0.00       1.867
    850.0     5.792       4.667645     0.056    0.00       1.664
    800.0     2.573       3.543224     0.057    0.00       1.629
    750.0    -0.791       2.537925     0.059    0.00       1.599
    700.0    -3.910       1.644877     0.060    0.00       1.595
    650.0    -7.363       1.020190     0.061    0.00       1.600
    600.0   -11.282       0.615962     0.063    0.00       1.595
    550.0   -15.846       0.378106     0.066    0.00       1.587
    500.0   -21.256       0.264946     0.069    0.00       1.638
    450.0   -27.707       0.238149     0.073    0.00       1.769
    400.0   -35.161       0.173835     0.077    0.00       1.790
    350.0   -43.517       0.081484     0.085    0.00       1.756
    300.0   -52.933       0.039463     0.096    0.00       1.409
    250.0   -63.742       0.015895     0.117    0.00       1.188
    200.0   -69.684       0.001796     0.153    0.00       0.735
    150.0   -67.947       0.001000     0.202    0.00       0.242
    100.0   -65.886       0.001000     0.405    0.00      -0.052
     80.0   -62.893       0.001000     0.755    0.00      -0.068
     60.0   -55.766       0.001000     2.042    0.00      -0.116
     40.0   -46.509       0.001000     5.238    0.00      -0.178
     30.0   -39.706       0.001000     8.440    0.00      -0.223
     25.0   -26.781       0.001000    10.124    0.00      -0.309
