 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.069                  3.011                  0.643              
   950.000                 -1.028                  2.852                  0.815              
   900.000                 -4.804                  2.028                  0.734              
   850.000                 -8.357                  1.352                  0.650              
   800.000                -12.004                  0.848                  0.541              
   750.000                -15.779                  0.458                  0.404              
   700.000                -19.781                  0.241                  0.291              
   650.000                -24.250                  0.130                  0.219              
   600.000                -29.151                  0.062                  0.178              
   550.000                -34.520                  0.026                  0.149              
   500.000                -40.556                  0.020                  0.184              
   450.000                -47.220                  0.017                  0.305              
   400.000                -54.534                  0.014                  0.515              
   350.000                -62.618                  0.013                  0.872              
   300.000                -71.217                  0.005                  0.995              
   250.000                -74.931                  0.003                  1.005              
   200.000                -73.545                  0.001                  0.176              
   150.000                -74.091                  0.001                  0.142              
   100.000                -72.238                  0.001                  0.074              
    80.000                -68.770                  0.001                  0.039              
    60.000                -61.022                  0.001                  0.011              
    40.000                -50.736                  0.001                  0.002              
    30.000                -42.474                  0.001                  0.001              
    25.000                -26.083                  0.001                  0.000              
