 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.768                  3.712                  0.712              
   950.000                  1.679                  3.535                  0.890              
   900.000                 -2.100                  2.714                  0.764              
   850.000                 -5.660                  1.919                  0.707              
   800.000                 -9.182                  1.136                  0.618              
   750.000                -12.627                  0.552                  0.514              
   700.000                -16.521                  0.286                  0.432              
   650.000                -20.816                  0.166                  0.371              
   600.000                -25.605                  0.100                  0.324              
   550.000                -30.947                  0.052                  0.302              
   500.000                -36.876                  0.033                  0.325              
   450.000                -43.497                  0.037                  0.419              
   400.000                -50.893                  0.058                  0.531              
   350.000                -59.119                  0.019                  0.589              
   300.000                -68.015                  0.007                  0.728              
   250.000                -73.690                  0.004                  0.862              
   200.000                -70.975                  0.001                  0.423              
   150.000                -71.310                  0.001                  0.260              
   100.000                -69.841                  0.001                  0.075              
    80.000                -66.734                  0.001                  0.027              
    60.000                -59.416                  0.001                  0.009              
    40.000                -49.589                  0.001                  0.002              
    30.000                -41.773                  0.001                  0.001              
    25.000                -26.256                  0.001                  0.000              
