 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.672                  3.353                  0.638              
   950.000                  0.584                  3.178                  0.806              
   900.000                 -3.257                  2.363                  0.743              
   850.000                 -6.805                  1.631                  0.665              
   800.000                -10.391                  1.029                  0.549              
   750.000                -14.044                  0.527                  0.396              
   700.000                -17.927                  0.296                  0.279              
   650.000                -22.332                  0.144                  0.208              
   600.000                -27.133                  0.090                  0.169              
   550.000                -32.526                  0.046                  0.151              
   500.000                -38.480                  0.022                  0.183              
   450.000                -45.158                  0.024                  0.326              
   400.000                -52.579                  0.026                  0.569              
   350.000                -60.811                  0.017                  0.757              
   300.000                -69.663                  0.006                  1.005              
   250.000                -74.249                  0.003                  1.001              
   200.000                -73.024                  0.001                  0.172              
   150.000                -74.060                  0.001                  0.146              
   100.000                -73.129                  0.001                  0.089              
    80.000                -70.548                  0.001                  0.051              
    60.000                -64.107                  0.001                  0.016              
    40.000                -55.460                  0.001                  0.004              
    30.000                -48.979                  0.001                  0.001              
    25.000                -37.494                  0.001                  0.000              
