  N levels =   24          CBMF=    21.571     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.984       2.987554     0.048    0.00       0.828
    950.0    -1.114       2.827753     0.051    0.00       1.396
    900.0    -4.899       2.006051     0.053    0.00       1.425
    850.0    -8.456       1.339983     0.056    0.00       1.507
    800.0   -12.110       0.844374     0.057    0.00       1.605
    750.0   -15.882       0.469398     0.059    0.00       1.580
    700.0   -19.926       0.245571     0.060    0.00       1.476
    650.0   -24.389       0.120003     0.061    0.00       1.327
    600.0   -29.259       0.055662     0.063    0.00       1.124
    550.0   -34.632       0.025089     0.066    0.00       0.700
    500.0   -40.676       0.019593     0.069    0.00       0.539
    450.0   -47.339       0.016593     0.073    0.00       0.474
    400.0   -54.653       0.014221     0.077    0.00       0.358
    350.0   -62.735       0.013020     0.085    0.00       0.342
    300.0   -71.317       0.004445     0.096    0.00       0.052
    250.0   -74.969       0.003052     0.117    0.00       0.020
    200.0   -73.597       0.001000     0.153    0.00       0.006
    150.0   -74.151       0.001000     0.202    0.00       0.002
    100.0   -72.282       0.001000     0.405    0.00      -0.001
     80.0   -68.806       0.001000     0.755    0.00      -0.005
     60.0   -61.054       0.001000     2.042    0.00      -0.017
     40.0   -50.762       0.001000     5.238    0.00      -0.031
     30.0   -42.491       0.001000     8.440    0.00      -0.043
     25.0   -26.079       0.001000    10.124    0.00      -0.068
