 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.972                  4.726                  0.664              
   950.000                  4.870                  4.566                  0.835              
   900.000                  1.419                  3.449                  0.733              
   850.000                 -2.199                  2.634                  0.690              
   800.000                 -5.599                  1.718                  0.570              
   750.000                 -9.024                  0.981                  0.416              
   700.000                -12.737                  0.522                  0.297              
   650.000                -16.927                  0.272                  0.220              
   600.000                -21.648                  0.141                  0.180              
   550.000                -26.945                  0.075                  0.167              
   500.000                -32.849                  0.042                  0.203              
   450.000                -39.413                  0.027                  0.343              
   400.000                -46.744                  0.021                  0.599              
   350.000                -54.943                  0.018                  0.676              
   300.000                -64.138                  0.013                  0.981              
   250.000                -72.575                  0.004                  0.999              
   200.000                -70.120                  0.001                  0.124              
   150.000                -71.340                  0.001                  0.105              
   100.000                -71.891                  0.001                  0.079              
    80.000                -71.061                  0.001                  0.057              
    60.000                -67.307                  0.001                  0.026              
    40.000                -62.220                  0.001                  0.009              
    30.000                -59.653                  0.001                  0.005              
    25.000                -57.852                  0.001                  0.003              
