 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.620                  3.337                  0.620              
   950.000                  0.535                  3.161                  0.785              
   900.000                 -3.267                  2.343                  0.739              
   850.000                 -6.773                  1.598                  0.652              
   800.000                -10.359                  1.035                  0.536              
   750.000                -14.105                  0.603                  0.376              
   700.000                -18.092                  0.295                  0.262              
   650.000                -22.409                  0.154                  0.190              
   600.000                -27.277                  0.082                  0.155              
   550.000                -32.633                  0.036                  0.127              
   500.000                -38.667                  0.025                  0.150              
   450.000                -45.397                  0.022                  0.262              
   400.000                -52.711                  0.017                  0.477              
   350.000                -60.786                  0.013                  0.798              
   300.000                -69.748                  0.006                  0.999              
   250.000                -74.296                  0.003                  0.999              
   200.000                -73.116                  0.001                  0.193              
   150.000                -74.146                  0.001                  0.171              
   100.000                -73.190                  0.001                  0.101              
    80.000                -70.594                  0.001                  0.056              
    60.000                -64.142                  0.001                  0.017              
    40.000                -55.485                  0.001                  0.004              
    30.000                -48.991                  0.001                  0.001              
    25.000                -37.476                  0.001                  0.000              
