  N levels =   24          CBMF=    20.806     SST=    7.75 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.580       3.340847     0.048    0.00       1.098
    950.0     0.495       3.164799     0.051    0.00       1.440
    900.0    -3.313       2.340989     0.053    0.00       1.448
    850.0    -6.823       1.599861     0.056    0.00       1.513
    800.0   -10.386       1.026847     0.057    0.00       1.624
    750.0   -14.084       0.601775     0.059    0.00       1.597
    700.0   -18.076       0.315473     0.060    0.00       1.469
    650.0   -22.421       0.164472     0.061    0.00       1.299
    600.0   -27.270       0.097663     0.063    0.00       1.094
    550.0   -32.628       0.042618     0.066    0.00       0.874
    500.0   -38.585       0.026758     0.069    0.00       0.766
    450.0   -45.323       0.026468     0.073    0.00       0.763
    400.0   -52.744       0.022069     0.077    0.00       0.627
    350.0   -60.889       0.016173     0.085    0.00       0.500
    300.0   -69.714       0.005663     0.096    0.00       0.258
    250.0   -74.182       0.003450     0.117    0.00       0.089
    200.0   -72.280       0.001000     0.153    0.00       0.035
    150.0   -72.875       0.001000     0.202    0.00      -0.001
    100.0   -71.257       0.001000     0.405    0.00      -0.009
     80.0   -67.953       0.001000     0.755    0.00      -0.026
     60.0   -60.300       0.001000     2.042    0.00      -0.064
     40.0   -50.189       0.001000     5.238    0.00      -0.115
     30.0   -42.142       0.001000     8.440    0.00      -0.155
     25.0   -26.165       0.001000    10.124    0.00      -0.235
