  N levels =   24          CBMF=    21.606     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.962       2.983579     0.048    0.00       0.811
    950.0    -1.135       2.823875     0.051    0.00       1.394
    900.0    -4.921       2.007228     0.053    0.00       1.425
    850.0    -8.477       1.342648     0.056    0.00       1.507
    800.0   -12.140       0.848550     0.057    0.00       1.605
    750.0   -15.930       0.445196     0.059    0.00       1.579
    700.0   -19.923       0.218036     0.060    0.00       1.477
    650.0   -24.354       0.116823     0.061    0.00       1.331
    600.0   -29.254       0.064009     0.063    0.00       1.133
    550.0   -34.654       0.025003     0.066    0.00       0.689
    500.0   -40.688       0.019154     0.069    0.00       0.522
    450.0   -47.353       0.016193     0.073    0.00       0.452
    400.0   -54.669       0.013839     0.077    0.00       0.336
    350.0   -62.753       0.013011     0.085    0.00       0.329
    300.0   -71.338       0.004448     0.096    0.00       0.040
    250.0   -74.972       0.003050     0.117    0.00       0.019
    200.0   -73.601       0.001000     0.153    0.00       0.003
    150.0   -74.156       0.001000     0.202    0.00       0.002
    100.0   -72.287       0.001000     0.405    0.00      -0.000
     80.0   -68.811       0.001000     0.755    0.00      -0.005
     60.0   -61.059       0.001000     2.042    0.00      -0.016
     40.0   -50.767       0.001000     5.238    0.00      -0.031
     30.0   -42.494       0.001000     8.440    0.00      -0.043
     25.0   -26.078       0.001000    10.124    0.00      -0.068
