 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.615                  6.375                  0.709              
   950.000                  8.489                  6.174                  0.888              
   900.000                  5.401                  4.518                  0.739              
   850.000                  1.982                  3.410                  0.683              
   800.000                 -1.415                  2.415                  0.608              
   750.000                 -4.445                  1.444                  0.512              
   700.000                 -7.814                  0.828                  0.408              
   650.000                -11.578                  0.460                  0.335              
   600.000                -15.914                  0.263                  0.298              
   550.000                -20.988                  0.173                  0.303              
   500.000                -26.884                  0.139                  0.358              
   450.000                -33.585                  0.127                  0.496              
   400.000                -41.057                  0.106                  0.717              
   350.000                -49.342                  0.056                  0.966              
   300.000                -58.666                  0.021                  1.013              
   250.000                -69.186                  0.007                  1.004              
   200.000                -68.450                  0.001                  0.214              
   150.000                -71.312                  0.001                  0.126              
   100.000                -72.333                  0.001                  0.096              
    80.000                -71.391                  0.001                  0.072              
    60.000                -66.731                  0.001                  0.036              
    40.000                -59.884                  0.001                  0.013              
    30.000                -55.444                  0.001                  0.007              
    25.000                -49.714                  0.001                  0.003              
