  N levels =   24          CBMF=    21.492     SST=    6.50 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.017       2.997185     0.048    0.00       0.936
    950.0    -1.080       2.837844     0.051    0.00       1.431
    900.0    -4.861       2.015551     0.053    0.00       1.449
    850.0    -8.417       1.345588     0.056    0.00       1.515
    800.0   -12.072       0.845159     0.057    0.00       1.610
    750.0   -15.845       0.450249     0.059    0.00       1.594
    700.0   -19.842       0.237432     0.060    0.00       1.491
    650.0   -24.314       0.130954     0.061    0.00       1.343
    600.0   -29.223       0.062100     0.063    0.00       1.146
    550.0   -34.592       0.025517     0.066    0.00       0.770
    500.0   -40.629       0.019691     0.069    0.00       0.618
    450.0   -47.294       0.016707     0.073    0.00       0.574
    400.0   -54.608       0.014239     0.077    0.00       0.456
    350.0   -62.694       0.013411     0.085    0.00       0.420
    300.0   -71.280       0.004490     0.096    0.00       0.138
    250.0   -74.959       0.003056     0.117    0.00       0.047
    200.0   -73.582       0.001000     0.153    0.00       0.022
    150.0   -74.136       0.001000     0.202    0.00       0.002
    100.0   -72.268       0.001000     0.405    0.00      -0.001
     80.0   -68.794       0.001000     0.755    0.00      -0.007
     60.0   -61.043       0.001000     2.042    0.00      -0.020
     40.0   -50.753       0.001000     5.238    0.00      -0.037
     30.0   -42.485       0.001000     8.440    0.00      -0.051
     25.0   -26.080       0.001000    10.124    0.00      -0.080
