  N levels =   24          CBMF=    21.261     SST=    6.66 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.205       3.046788     0.048    0.00       1.040
    950.0    -0.892       2.888095     0.051    0.00       1.453
    900.0    -4.656       2.058733     0.053    0.00       1.463
    850.0    -8.201       1.371887     0.056    0.00       1.521
    800.0   -11.839       0.861472     0.057    0.00       1.618
    750.0   -15.612       0.471446     0.059    0.00       1.599
    700.0   -19.615       0.249607     0.060    0.00       1.499
    650.0   -24.079       0.132283     0.061    0.00       1.350
    600.0   -28.970       0.063962     0.063    0.00       1.161
    550.0   -34.330       0.026308     0.066    0.00       0.843
    500.0   -40.360       0.019751     0.069    0.00       0.695
    450.0   -47.028       0.016910     0.073    0.00       0.672
    400.0   -54.348       0.014433     0.077    0.00       0.545
    350.0   -62.445       0.013901     0.085    0.00       0.492
    300.0   -71.050       0.004630     0.096    0.00       0.215
    250.0   -74.820       0.003123     0.117    0.00       0.079
    200.0   -73.263       0.001000     0.153    0.00       0.035
    150.0   -73.781       0.001000     0.202    0.00       0.004
    100.0   -71.988       0.001000     0.405    0.00      -0.003
     80.0   -68.600       0.001000     0.755    0.00      -0.011
     60.0   -60.896       0.001000     2.042    0.00      -0.031
     40.0   -50.664       0.001000     5.238    0.00      -0.056
     30.0   -42.432       0.001000     8.440    0.00      -0.077
     25.0   -26.093       0.001000    10.124    0.00      -0.118
