  N levels =   24          CBMF=    19.726     SST=    9.55 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.627       3.956252     0.048    0.00       1.022
    950.0     2.535       3.769971     0.051    0.00       1.331
    900.0    -1.182       2.888531     0.053    0.00       1.362
    850.0    -4.666       2.037611     0.056    0.00       1.438
    800.0    -8.110       1.301639     0.057    0.00       1.569
    750.0   -11.627       0.751047     0.059    0.00       1.546
    700.0   -15.482       0.396925     0.060    0.00       1.417
    650.0   -19.698       0.250980     0.061    0.00       1.259
    600.0   -24.490       0.136000     0.063    0.00       1.065
    550.0   -29.751       0.082267     0.066    0.00       0.861
    500.0   -35.743       0.066142     0.069    0.00       0.752
    450.0   -42.601       0.103114     0.073    0.00       0.741
    400.0   -50.085       0.101272     0.077    0.00       0.592
    350.0   -58.245       0.019785     0.085    0.00       0.505
    300.0   -67.097       0.008313     0.096    0.00       0.264
    250.0   -73.752       0.003682     0.117    0.00       0.113
    200.0   -72.216       0.001000     0.153    0.00       0.010
    150.0   -73.522       0.001000     0.202    0.00       0.004
    100.0   -73.023       0.001000     0.405    0.00      -0.001
     80.0   -70.637       0.001000     0.755    0.00      -0.025
     60.0   -64.081       0.001000     2.042    0.00      -0.091
     40.0   -55.270       0.001000     5.238    0.00      -0.179
     30.0   -48.779       0.001000     8.440    0.00      -0.244
     25.0   -37.501       0.001000    10.124    0.00      -0.356
