 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.627                  3.956                  0.650              
   950.000                  2.535                  3.770                  0.820              
   900.000                 -1.182                  2.889                  0.750              
   850.000                 -4.666                  2.038                  0.699              
   800.000                 -8.110                  1.302                  0.582              
   750.000                -11.627                  0.751                  0.443              
   700.000                -15.482                  0.397                  0.340              
   650.000                -19.698                  0.251                  0.284              
   600.000                -24.490                  0.136                  0.263              
   550.000                -29.751                  0.082                  0.271              
   500.000                -35.743                  0.066                  0.336              
   450.000                -42.601                  0.103                  0.533              
   400.000                -50.085                  0.101                  0.799              
   350.000                -58.245                  0.020                  0.819              
   300.000                -67.097                  0.008                  1.007              
   250.000                -73.752                  0.004                  0.998              
   200.000                -72.216                  0.001                  0.202              
   150.000                -73.522                  0.001                  0.158              
   100.000                -73.023                  0.001                  0.105              
    80.000                -70.637                  0.001                  0.069              
    60.000                -64.081                  0.001                  0.027              
    40.000                -55.270                  0.001                  0.008              
    30.000                -48.779                  0.001                  0.003              
    25.000                -37.501                  0.001                  0.001              
