 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.553                  3.143                  0.648              
   950.000                 -0.545                  2.985                  0.817              
   900.000                 -4.280                  2.147                  0.740              
   850.000                 -7.810                  1.434                  0.666              
   800.000                -11.424                  0.899                  0.555              
   750.000                -15.185                  0.508                  0.413              
   700.000                -19.200                  0.251                  0.301              
   650.000                -23.605                  0.130                  0.231              
   600.000                -28.473                  0.066                  0.193              
   550.000                -33.841                  0.028                  0.177              
   500.000                -39.867                  0.021                  0.218              
   450.000                -46.541                  0.018                  0.362              
   400.000                -53.869                  0.015                  0.591              
   350.000                -61.982                  0.015                  0.839              
   300.000                -70.648                  0.005                  1.014              
   250.000                -74.580                  0.003                  1.002              
   200.000                -72.866                  0.001                  0.164              
   150.000                -73.381                  0.001                  0.130              
   100.000                -71.654                  0.001                  0.075              
    80.000                -68.274                  0.001                  0.041              
    60.000                -60.634                  0.001                  0.012              
    40.000                -50.498                  0.001                  0.003              
    30.000                -42.331                  0.001                  0.001              
    25.000                -26.118                  0.001                  0.000              
