  N levels =   24          CBMF=    21.572     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.991       2.989312     0.048    0.00       0.806
    950.0    -1.107       2.829497     0.051    0.00       1.391
    900.0    -4.892       2.008224     0.053    0.00       1.421
    850.0    -8.448       1.341364     0.056    0.00       1.504
    800.0   -12.101       0.846133     0.057    0.00       1.600
    750.0   -15.875       0.473135     0.059    0.00       1.575
    700.0   -19.925       0.243315     0.060    0.00       1.478
    650.0   -24.378       0.117720     0.061    0.00       1.328
    600.0   -29.245       0.054696     0.063    0.00       1.132
    550.0   -34.620       0.025023     0.066    0.00       0.684
    500.0   -40.665       0.019588     0.069    0.00       0.515
    450.0   -47.330       0.016598     0.073    0.00       0.448
    400.0   -54.644       0.014233     0.077    0.00       0.333
    350.0   -62.726       0.013022     0.085    0.00       0.330
    300.0   -71.309       0.004451     0.096    0.00       0.041
    250.0   -74.969       0.003052     0.117    0.00       0.022
    200.0   -73.600       0.001000     0.153    0.00       0.002
    150.0   -74.159       0.001000     0.202    0.00       0.003
    100.0   -72.318       0.001000     0.405    0.00      -0.002
     80.0   -68.844       0.001000     0.755    0.00      -0.009
     60.0   -61.059       0.001000     2.042    0.00      -0.024
     40.0   -50.760       0.001000     5.238    0.00      -0.044
     30.0   -42.484       0.001000     8.440    0.00      -0.060
     25.0   -26.049       0.001000    10.124    0.00      -0.093
