 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.404                  3.597                  0.726              
   950.000                  1.315                  3.421                  0.904              
   900.000                 -2.486                  2.589                  0.781              
   850.000                 -6.055                  1.817                  0.732              
   800.000                 -9.582                  1.079                  0.653              
   750.000                -13.046                  0.562                  0.563              
   700.000                -16.998                  0.304                  0.488              
   650.000                -21.353                  0.150                  0.431              
   600.000                -26.125                  0.066                  0.387              
   550.000                -31.423                  0.037                  0.365              
   500.000                -37.392                  0.026                  0.376              
   450.000                -44.045                  0.037                  0.446              
   400.000                -51.444                  0.066                  0.539              
   350.000                -59.646                  0.018                  0.577              
   300.000                -68.523                  0.007                  0.671              
   250.000                -73.804                  0.004                  0.758              
   200.000                -71.249                  0.001                  0.379              
   150.000                -71.591                  0.001                  0.337              
   100.000                -70.086                  0.001                  0.254              
    80.000                -66.964                  0.001                  0.032              
    60.000                -59.607                  0.001                  0.007              
    40.000                -49.726                  0.001                  0.002              
    30.000                -41.856                  0.001                  0.001              
    25.000                -26.235                  0.001                  0.000              
