  N levels =   24          CBMF=    21.044     SST=    7.12 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.706       3.187924     0.048    0.00       1.126
    950.0    -0.394       3.028838     0.051    0.00       1.472
    900.0    -4.128       2.189145     0.053    0.00       1.472
    850.0    -7.665       1.480291     0.056    0.00       1.523
    800.0   -11.272       0.931543     0.057    0.00       1.624
    750.0   -15.005       0.499676     0.059    0.00       1.601
    700.0   -18.969       0.269392     0.060    0.00       1.505
    650.0   -23.432       0.140345     0.061    0.00       1.349
    600.0   -28.276       0.062278     0.063    0.00       1.159
    550.0   -33.609       0.033808     0.066    0.00       0.898
    500.0   -39.649       0.021740     0.069    0.00       0.762
    450.0   -46.320       0.019065     0.073    0.00       0.757
    400.0   -53.628       0.016184     0.077    0.00       0.628
    350.0   -61.722       0.015053     0.085    0.00       0.548
    300.0   -70.503       0.005030     0.096    0.00       0.282
    250.0   -74.475       0.003296     0.117    0.00       0.104
    200.0   -72.641       0.001000     0.153    0.00       0.044
    150.0   -73.143       0.001000     0.202    0.00       0.003
    100.0   -71.458       0.001000     0.405    0.00      -0.005
     80.0   -68.139       0.001000     0.755    0.00      -0.017
     60.0   -60.523       0.001000     2.042    0.00      -0.042
     40.0   -50.391       0.001000     5.238    0.00      -0.076
     30.0   -42.277       0.001000     8.440    0.00      -0.103
     25.0   -26.131       0.001000    10.124    0.00      -0.157
