  N levels =   24          CBMF=    16.504     SST=   13.21 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.396       5.273477     0.048    0.00       1.137
    950.0     6.281       5.103595     0.051    0.00       1.348
    900.0     2.838       3.919159     0.053    0.00       1.333
    850.0    -0.811       3.057544     0.056    0.00       1.369
    800.0    -4.136       1.965009     0.057    0.00       1.524
    750.0    -7.403       1.109692     0.059    0.00       1.597
    700.0   -10.965       0.582687     0.060    0.00       1.539
    650.0   -14.852       0.285447     0.061    0.00       1.370
    600.0   -19.226       0.143322     0.063    0.00       1.138
    550.0   -24.269       0.087913     0.066    0.00       0.924
    500.0   -30.157       0.093884     0.069    0.00       0.827
    450.0   -36.988       0.144600     0.073    0.00       0.838
    400.0   -44.672       0.143469     0.077    0.00       0.885
    350.0   -53.055       0.037671     0.085    0.00       0.633
    300.0   -62.307       0.016620     0.096    0.00       0.508
    250.0   -71.312       0.005358     0.117    0.00       0.119
    200.0   -68.483       0.001000     0.153    0.00       0.025
    150.0   -69.777       0.001000     0.202    0.00      -0.017
    100.0   -70.713       0.001000     0.405    0.00      -0.012
     80.0   -70.319       0.001000     0.755    0.00      -0.014
     60.0   -67.241       0.001000     2.042    0.00      -0.030
     40.0   -63.158       0.001000     5.238    0.00      -0.050
     30.0   -61.643       0.001000     8.440    0.00      -0.058
     25.0   -62.172       0.001000    10.124    0.00      -0.055
