 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.747                  5.519                  0.695              
   950.000                  6.633                  5.324                  0.873              
   900.000                  3.408                  3.815                  0.728              
   850.000                 -0.040                  2.769                  0.667              
   800.000                 -3.462                  1.865                  0.593              
   750.000                 -6.574                  1.049                  0.466              
   700.000                -10.077                  0.575                  0.379              
   650.000                -14.026                  0.313                  0.326              
   600.000                -18.580                  0.184                  0.312              
   550.000                -23.854                  0.131                  0.344              
   500.000                -29.891                  0.114                  0.441              
   450.000                -36.644                  0.114                  0.638              
   400.000                -44.090                  0.085                  0.866              
   350.000                -52.352                  0.035                  1.022              
   300.000                -61.631                  0.017                  1.105              
   250.000                -70.950                  0.006                  0.998              
   200.000                -69.647                  0.001                  0.215              
   150.000                -72.277                  0.001                  0.138              
   100.000                -72.715                  0.001                  0.100              
    80.000                -71.129                  0.001                  0.072              
    60.000                -65.207                  0.001                  0.033              
    40.000                -56.302                  0.001                  0.011              
    30.000                -49.359                  0.001                  0.005              
    25.000                -37.499                  0.001                  0.002              
