 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.999                  2.991                  0.637              
   950.000                 -1.099                  2.832                  0.811              
   900.000                 -4.882                  2.009                  0.729              
   850.000                 -8.438                  1.341                  0.639              
   800.000                -12.089                  0.844                  0.531              
   750.000                -15.862                  0.470                  0.395              
   700.000                -19.904                  0.247                  0.282              
   650.000                -24.369                  0.121                  0.211              
   600.000                -29.241                  0.057                  0.169              
   550.000                -34.614                  0.025                  0.134              
   500.000                -40.656                  0.020                  0.169              
   450.000                -47.321                  0.017                  0.276              
   400.000                -54.636                  0.014                  0.476              
   350.000                -62.722                  0.013                  0.901              
   300.000                -71.302                  0.004                  0.981              
   250.000                -74.967                  0.003                  1.007              
   200.000                -73.592                  0.001                  0.196              
   150.000                -74.146                  0.001                  0.149              
   100.000                -72.277                  0.001                  0.076              
    80.000                -68.802                  0.001                  0.038              
    60.000                -61.050                  0.001                  0.011              
    40.000                -50.758                  0.001                  0.002              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
