 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.009                  2.994                  0.665              
   950.000                 -1.090                  2.834                  0.840              
   900.000                 -4.872                  2.015                  0.746              
   850.000                 -8.425                  1.346                  0.667              
   800.000                -12.078                  0.855                  0.567              
   750.000                -15.870                  0.482                  0.445              
   700.000                -19.927                  0.229                  0.346              
   650.000                -24.332                  0.106                  0.280              
   600.000                -29.189                  0.057                  0.238              
   550.000                -34.586                  0.025                  0.206              
   500.000                -40.629                  0.019                  0.230              
   450.000                -47.297                  0.016                  0.322              
   400.000                -54.615                  0.014                  0.481              
   350.000                -62.706                  0.013                  0.786              
   300.000                -71.288                  0.004                  0.861              
   250.000                -74.957                  0.003                  0.916              
   200.000                -73.582                  0.001                  0.299              
   150.000                -74.136                  0.001                  0.240              
   100.000                -72.270                  0.001                  0.106              
    80.000                -68.795                  0.001                  0.032              
    60.000                -61.044                  0.001                  0.009              
    40.000                -50.755                  0.001                  0.002              
    30.000                -42.486                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
