 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.962                  4.119                  0.706              
   950.000                  2.876                  3.935                  0.884              
   900.000                 -0.703                  3.082                  0.749              
   850.000                 -4.080                  2.154                  0.693              
   800.000                 -7.560                  1.432                  0.600              
   750.000                -11.194                  0.852                  0.489              
   700.000                -15.027                  0.457                  0.399              
   650.000                -19.320                  0.242                  0.333              
   600.000                -24.186                  0.135                  0.288              
   550.000                -29.654                  0.082                  0.267              
   500.000                -35.681                  0.052                  0.298              
   450.000                -42.236                  0.033                  0.406              
   400.000                -49.454                  0.020                  0.531              
   350.000                -57.566                  0.015                  0.636              
   300.000                -66.591                  0.009                  0.829              
   250.000                -73.278                  0.004                  0.994              
   200.000                -70.233                  0.001                  0.390              
   150.000                -70.589                  0.001                  0.113              
   100.000                -69.232                  0.001                  0.055              
    80.000                -66.165                  0.001                  0.033              
    60.000                -58.877                  0.001                  0.011              
    40.000                -49.156                  0.001                  0.003              
    30.000                -41.496                  0.001                  0.001              
    25.000                -26.337                  0.001                  0.000              
