  N levels =   24          CBMF=    18.044     SST=    9.81 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.962       4.119147     0.048    0.00       1.459
    950.0     2.876       3.934594     0.051    0.00       1.636
    900.0    -0.703       3.081812     0.053    0.00       1.602
    850.0    -4.080       2.154359     0.056    0.00       1.543
    800.0    -7.560       1.432353     0.057    0.00       1.584
    750.0   -11.194       0.851601     0.059    0.00       1.575
    700.0   -15.027       0.457167     0.060    0.00       1.519
    650.0   -19.320       0.242252     0.061    0.00       1.421
    600.0   -24.186       0.134718     0.063    0.00       1.286
    550.0   -29.654       0.081760     0.066    0.00       1.149
    500.0   -35.681       0.052335     0.069    0.00       1.104
    450.0   -42.236       0.032894     0.073    0.00       1.150
    400.0   -49.454       0.020011     0.077    0.00       1.052
    350.0   -57.566       0.015056     0.085    0.00       0.891
    300.0   -66.591       0.009072     0.096    0.00       0.655
    250.0   -73.278       0.003965     0.117    0.00       0.380
    200.0   -70.233       0.001000     0.153    0.00       0.124
    150.0   -70.589       0.001000     0.202    0.00       0.032
    100.0   -69.232       0.001000     0.405    0.00      -0.020
     80.0   -66.165       0.001000     0.755    0.00      -0.035
     60.0   -58.877       0.001000     2.042    0.00      -0.071
     40.0   -49.156       0.001000     5.238    0.00      -0.120
     30.0   -41.496       0.001000     8.440    0.00      -0.158
     25.0   -26.337       0.001000    10.124    0.00      -0.234
