 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.016                  4.745                  0.680              
   950.000                  4.910                  4.576                  0.854              
   900.000                  1.372                  3.471                  0.732              
   850.000                 -2.310                  2.673                  0.680              
   800.000                 -5.695                  1.659                  0.577              
   750.000                 -8.983                  0.875                  0.439              
   700.000                -12.606                  0.436                  0.325              
   650.000                -16.580                  0.209                  0.250              
   600.000                -21.087                  0.134                  0.210              
   550.000                -26.294                  0.085                  0.207              
   500.000                -32.265                  0.071                  0.254              
   450.000                -39.118                  0.150                  0.398              
   400.000                -46.746                  0.160                  0.639              
   350.000                -55.069                  0.032                  0.766              
   300.000                -64.159                  0.013                  0.989              
   250.000                -72.409                  0.005                  1.001              
   200.000                -69.991                  0.001                  0.145              
   150.000                -71.349                  0.001                  0.115              
   100.000                -71.704                  0.001                  0.085              
    80.000                -70.365                  0.001                  0.059              
    60.000                -65.585                  0.001                  0.025              
    40.000                -59.151                  0.001                  0.008              
    30.000                -55.146                  0.001                  0.004              
    25.000                -49.835                  0.001                  0.002              
